"name","mz","mzmin","mzmax","rt","rtmin","rtmax","npeaks",".","X250K1_pos","CMD.CTRL.GP1_Brain_pos","CMD.CTRL.GP1_Gastroc_pos","CMD.CTRL.GP1_Heart_pos","CMD.CTRL.GP1_Kidney_pos","CMD.CTRL.GP1_Liver_pos","CMD.CTRL.GP1_Pancreas_pos","CMD.CTRL.GP1_Quad_pos","CMD.CTRL.GP1_Spleen_pos","CMD.GP2_Brain_pos","CMD.GP2_Gastroc_pos","CMD.GP2_Heart_pos","CMD.GP2_Kidney_pos","CMD.GP2_Liver_pos","CMD.GP2_Pancreas_pos","CMD.GP2_Quad_pos","CMD.GP2_Spleen_pos","CMD.GP3_Brain_pos","CMD.GP3_Gastroc_pos","CMD.GP3_Heart_pos","CMD.GP3_Kidney_pos","CMD.GP3_Liver_pos","CMD.GP3_Pancreas_pos","CMD.GP3_Quad_pos","CMD.GP3_Spleen_pos","QC.250K2_pos","QC.Blank2_pos","QC.Pool1_pos","QC.Pool2_pos"
"M834T248",833.587123076277,833.585982551899,833.587744428366,247.9855,232.566,257.272,28,26,24004.1258396308,53157325.7846572,47556143.4467013,89079810.9804533,35880404.2834583,36011061.2873984,13644869.6409201,32547368.3736074,20745728.8404297,128868986.9565,66397452.3714218,95374854.5302344,45644951.2774792,56599911.8222417,16058378.0420972,29773131.5595059,29073505.7700923,90815081.1803386,43015317.5321181,46744523.6640833,40203539.3920898,25053487.3220156,13645551.3962969,53714852.2864,31169607.8387437,516573.212581158,0,55400030.8355035,56884583.0729474
"M834T269",833.58693198428,833.5859391945,833.587635585699,268.885,258.303,284.377,43,24,0,47730879.7413461,23643827.8845001,60314228.9451538,13173455.0056794,15501126.2309647,7764612.9015089,11449366.8199791,10159151.9859374,94207075.248375,19793032.73,43036574.2811429,17467967.7522292,16071082.0947083,7505133.76464844,13537574.3944688,10142417.4907813,38154980.3277779,35266276.2555114,21003837.788875,23884394.0089999,14037241.0517898,6074597.84825,16829675.9261964,16051035.4167751,339731.56789937,0,35674365.4714687,51463766.2911499
"M834T297",833.587049636541,833.585857746776,833.587756240712,296.797,286.16,320.118,35,20,14294.3488915384,17104461.772562,11881961.6993229,46753949.8609091,11703629.198935,14023333.004625,5399877.44154015,12004730.6669063,7306726.81167858,38363589.4597223,12330920.8353333,31250447.1126249,15603834.3696875,27917671.5435417,5493193.88024108,15813576.7415584,6827898.85487498,26212990.4443473,8265203.60654999,17236081.1374855,13297747.3561016,7338879.60313368,10608944.1130958,12072347.0979643,8085250.39831638,289978.387838701,0,16260798.792125,18833252.1275501
"M834T134",833.587009303947,833.586224657996,833.587607088485,134.1,131.655,136.4,27,27,87415.2691954613,221298186.212979,142512745.911621,217792636.71099,86885761.2617429,127598028.963672,35178342.7364355,108782919.622031,59258784.3074844,386218262.437875,151166770.933479,253412704.385535,128340826.148944,142643792.638885,39974121.4676133,100035919.762931,60674770.1240782,245381129.531835,133582213.5705,128436477.908333,112092566.99543,73911776.3431311,33419337.0525996,134387491.032107,68251949.7628889,102433985.062125,27765.0592947714,154830630.332225,162881469.057627
"M834T83",834.474893641059,834.474151407057,834.475838182285,83.3057,80.3125,85.9844,27,27,0,1907865.66240703,3508356.47210697,2724030.04972129,7353962.94573083,3554427.38550691,5537603.21124609,3873752.07325153,29176273.0039812,1657685.08000533,3644042.70000976,4045132.41299166,5517192.43111562,3934136.05479565,5481246.81264466,2779930.0366347,33163183.1352495,853022.642720469,3095357.04803973,7662988.48447313,5589599.80435025,3587664.00040039,6744955.04086668,3330830.84063732,35147883.6877453,418108.512280556,0,4522561.94591469,12024504.0950418
"M835T112",834.525499790974,834.524214064345,834.526855132579,111.8245,107.545,118.872,28,27,204208.063636938,34744886.8827638,10885815.9972167,10124360.5218976,9082221.14315625,7517960.87081094,6219191.14673077,9155119.95595201,21996967.0068687,48110799.56464,10580981.7284062,9581081.88736979,25791530.282,5372426.8614388,3823531.85634062,5527032.04265625,19221702.9546462,21147725.5472656,6573713.05825086,18388566.1919896,19652494.9122273,4121756.47865972,4597579.62307617,5870494.683,16734192.8133899,988631.91833177,0,28929122.0424781,10768773.7291823
"M835T127",834.525423796549,834.524388217571,834.52681066902,127.0595,121.835,130.478,26,24,100417.234735988,12394787.5386574,3934232.08633928,4493625.99229687,6179140.62901249,3670029.593,2558511.70069922,3600391.51265625,14006708.9389792,17558627.9165208,4256683.8159375,4427498.76138281,9742117.28501563,3593008.48172969,1748688.91699219,1734256.7944125,11617015.6231937,6969539.78242177,4513876.82449653,11786429.0310347,13057880.4457312,3755636.84420597,2692773.81867187,4186424.82052431,12291396.8360625,262960.166824951,0,19613271.9562778,6695762.16196875
"M835T109_1",834.539920433132,834.539482020017,834.541106929338,109.451,107.481,110.642,19,19,162168.777803255,12783687.4048958,7155102.448375,8895234.51365034,7406416.83133467,1370430.69138281,3215444.80067008,4817434.83024375,18567683.8960763,490569.269348438,16122999.2058984,1877094.15098516,4905208.40043125,11290412.6793563,2058386.15863317,11214303.771456,13276480.4893684,874563.018982911,13643768.8705937,5734964.18634908,3499982.63732109,5940603.08817188,1606411.64870312,14265157.0234091,12971054.0985231,731273.946166429,0,3184175.21006597,62720970.5173334
"M835T109_2",834.586190609495,834.585112703294,834.586735564905,108.6875,96.9405,127.112,32,15,35652.5717032448,3419274.59458594,1901222.22452344,6164549.73896497,14614230.0378047,1044801.96161218,1548008.16223065,642826.764656706,1679464.16681083,1453655.5378697,1420680.54599229,7864761.53273958,41209951.1165922,1795894.24118453,7303483.5889153,830231.644589015,2373744.88083334,5179733.36203572,1361189.42292012,8353213.00359961,14420493.7818161,1399088.58193216,4310943.1271372,4456816.9947418,984165.493854492,383115.457024445,81368.7212851038,1627202.27345859,837942.193441608
"M835T134",834.599513120536,834.598914380953,834.600999398502,134.103,132.943,143.676,31,27,17600.3218848407,518087599.527601,436568098.134609,2393767474.26725,394512588.949499,331975329.96953,96488310.511201,237756505.504312,276263609.119625,706701540.4645,484408765.721999,2646148599.01094,670448303.267111,443413127.279063,112364386.502985,191438563.526329,302499231.286992,374080589.687218,451030090.940156,484371258.233437,457726282.27825,266115424.352016,106450909.111816,473280937.384402,321501933.002458,62259856.9331538,0,491177577.341252,443271483.16068
"M835T151",834.599496991801,834.599045488178,834.60114775297,150.839,144.608,159.795,39,27,10608719.114625,536522787.846154,552921222.10825,2491884818.73067,448073657.149334,224982961.760571,37251661.6639286,142687696.001375,247278399.7562,497519195.6,313370315.1934,2182152505.92727,328562643.2,445091691.762,122407685.050179,90300483.9902143,146487533.712857,245572555.272,268851177.816666,361487402.543111,217877440.9175,288208083.861572,103568733.955125,248238375.4765,208250263.62375,16570004.1169303,66162.2930723031,188843259.7785,218964653.892
"M835T172",834.599667614692,834.599191696152,834.600040957679,171.795,161.475,201.286,43,25,1518378.38928749,117276219.879,175418564.472875,689017171.92,100343862.7272,98022818.3737779,41429371.2481,51498231.940321,79836666.6783637,151290550.967667,79829488.0299998,656113767.763499,270885837.4728,227833879.930941,23795383.2715833,53020063.295375,93919807.3623334,178592674.512375,141238090.8081,287221134.447429,172067057.904778,46089003.9630832,34666474.759875,85435970.8092858,47216991.76625,3389444.97407545,64356.984219483,128473861.946182,124384683.376375
"M835T248",834.599699298354,834.599278722245,834.600247860384,247.857,229.044,256.878,31,26,49789.1801206966,155308438.257986,158221050.594291,950489970.945502,148212352.931461,108204189.13826,49608781.340625,82471714.6030781,88192820.8584375,255548705.813334,175419114.030703,1183838304.65013,257689004.350583,142934661.180833,43724086.1479296,69018396.8033872,93695553.9727845,119047810.300791,155988600.546289,231128512.849531,176971737.011719,91875058.7139167,36961983.371118,168604982.019889,107128135.96875,586680.673353195,82781.7425106674,100250025.682594,162585336.135106
"M835T273",834.599712505455,834.599214587507,834.600530190471,272.749,259.435,294.47,48,22,10959.3837919533,62149776.1200002,71706668.630125,514472004.367201,54665286.2880249,38215313.3356578,18409778.8125714,26194361.98875,39189771.1179999,100144909.064375,61570863.4975834,1253677784.13,133200547.769223,65347921.6714997,16398217.9221268,23498770.2406875,34816886.878125,30370320.2148,81675531.0106665,115408914.168222,61758843.7759999,61269224.5505455,14197540.29925,75996619.5287503,36893963.1966782,364763.451283264,0,75100497.467625,159061128.195312
"M835T83",835.487868742532,835.485428840782,835.488582294631,83.45115,80.3125,90.665,28,27,10466.0550981441,7478901.04714757,9325511.47397609,3372421.40583887,4823372.21267135,4603654.09752977,5690769.89698213,11161309.5748688,26139301.6786028,6861221.0508375,9777683.61154307,3845099.07796458,4221387.72288776,7325943.52093799,4824320.14593576,7999809.90763125,33645986.3080573,6167374.89286198,8602294.39525405,6597813.25046938,4693027.33328672,6019954.28304785,7876400.41705374,9539395.77600531,35404249.1932345,3843504.7037,0,7216397.50718613,20497875.9228805
"M836T112",835.528795467871,835.527571365449,835.531917830537,111.8575,104.551,118.899,30,27,296708.922972567,10673308.4899675,5210681.70028764,5189105.72913125,4350314.73321797,4102824.84055195,2866422.75030313,2649229.33717383,11825047.4762926,24111699.8474121,7905823.02179348,4170946.33936285,12490468.182875,3999350.72565,2232886.70825568,3602740.91827962,10314925.5030536,11365050.5584766,3602847.37903125,10799259.9921211,9644549.79983906,2724016.00660352,1586154.483,3854487.98405769,7963948.70880156,1090296.71375,0,15757565.3494886,5711377.7300332
"M836T127",835.529514052291,835.528043284526,835.531877326219,127.079,121.249,131.837,26,24,1178514.66923438,7748068.62380481,2549991.27143359,4540067.73142045,4604956.61357528,5836622.4781875,2269513.44915156,2776490.33450313,7638440.60258126,9972655.031025,2939500.48181579,1564443.04940625,6541374.12683334,1968000.95692187,2279480.02152812,2507542.05569766,5400061.78759375,4091526.82657242,3225179.06569688,6584774.02133332,7406072.43845624,4154893.57892578,1886817.58815039,3085934.49810938,7097933.00302734,474189.938617187,0,9729317.7519375,4292351.16589756
"M836T134",835.602791368621,835.602242961397,835.603430601314,134.103,132.943,143.467,32,27,0,306225969.967093,229028485.321172,1278412778.90638,204230107.27834,211386258.269999,50263333.8393651,121023580.191687,145023588.218234,371655037.094469,261479093.862,1414519652.47906,528533423.218971,246583598.244813,63148485.6982705,104865462.59586,158838481.777313,198954531.504695,237315167.242242,264557606.451874,249607424.645938,146476683.037711,54743117.0409082,253719102.78502,173576115.944799,36912275.3014423,0,187143793.195569,245759481.043387
"M836T151",835.602698225312,835.602332674266,835.603833425628,150.699,146.91,162.375,37,26,6474848.77076786,274493229.872308,124414115.3135,1458027329.38125,239542411.002667,149768997.8619,29511520.9235,115754666.380833,87518841.5496664,184938344.235,246119570.349,1169473911.38182,204057343.434285,226308202.545454,28203398.812,67851812.2905,157749469.911,122173430.821875,154474396.625455,131478576.677,114598852.24,79649720.4347499,36172125.1506945,300947122.341,147987276.159091,8111272.39417411,94557.0960729803,104654188.56675,151926795.8754
"M836T248",835.602887805304,835.602594626329,835.603276331606,247.891,232.631,249.513,27,26,0,86083696.3250435,78691478.6742889,505070391.482642,76077780.2734063,60978016.2556926,25565714.616914,43491197.2299648,49169268.091543,131076346.016778,93220018.1182617,639566209.7265,138761848.972458,101617357.074133,27897818.6813611,37047261.5241329,50931263.9592284,64867846.4788183,82341235.2284452,121442506.841797,97188298.2421875,48614427.273375,19845151.2449514,90418334.6962882,54331322.4074219,321117.104844332,42663.535254693,53275155.8203437,88266467.280299
"M836T171",835.602837232309,835.602624757845,835.603242148375,170.929,164.585,178.981,24,21,897572.463437217,69427383.2266667,153486355.328684,523195935.119934,83578424.6357498,61982757.6118435,17792544.3365,36837053.8938173,42453913.6125,138068772.59685,136790498.835721,687624939.6012,81864828.04,75295144.0385625,12098917.8,60311932.7934079,46963212.9465,18172553.3515,83268467.0347499,164751047.015667,95490491.5867498,42161462.185955,18282794.3939179,73927685.7302499,29541781.7794643,2116534.05761406,23204.8475114703,68074641.9147501,58634741.5361922
"M836T270",835.602821103727,835.602543630059,835.603328832911,269.9485,257.805,280.797,30,20,0,45056476.8192001,29530989.187,502631306.505428,47562095.7215881,36352529.2647461,31777019.272995,20778430.5457777,28333663.5939498,101657014.17825,58585446.6550455,670754076.033,70597987.6153335,44224616.1669067,16935809.7527778,20089751.7076666,39214213.8600001,42864237.7640417,46683188.6115952,118372347.251471,36559608.496,24978618.0643749,8105300.9878125,73389971.755,15404666.2548125,331842.5,62016.7206555605,39095955.9285694,39600628.8394833
"M836T295",835.602970779199,835.602688199945,835.603479261583,295.147,284.99,317.8,30,17,0,32677080.8036251,29998254.2630556,397418463.168612,27566994.91575,17380346.4063125,7004906.12449612,9474193.37199999,16975361.2112876,52794608.1507273,28521414.3904138,246398594.224199,47859662.4592145,22731776.3873434,7908428.8700893,9009198.21776046,16364779.7292328,16292873.1504376,26641921.4256821,40668389.7403526,42242652.7396364,12987769.4576645,5098451.83220832,22897905.2778436,14361249.2690678,189119.475322776,0,14622221.9148636,23040465.9450671
"M836T83",836.490834763564,836.488666133051,836.491549551945,83.42235,80.3125,90.3909,28,27,16321.4145638315,3626926.08357105,4711809.1487796,1320060.41709216,2176690.89299287,2104632.07721727,2349509.97653203,5749859.57463802,13447854.240416,2874289.7952147,4616588.51027233,2380995.36973805,2171405.65708438,3686005.1381142,2526542.22653177,3775915.40708675,19948283.4155305,2699167.94552357,4441369.03354248,3477167.32451655,2759845.59408938,3301293.51813324,3838572.85540803,4250844.96749549,17592609.1049554,1599291.35068213,0,3932594.90478891,10462806.2223194
"M837T112",836.542217766999,836.541767511691,836.542859626032,111.865,104.551,115.411,29,28,677351.63766211,766429524.160383,156050125.387727,178104045.6983,25768845.1231313,85750523.9659858,11095813.8343809,177185505.029113,67314954.6887841,409403047.655212,185085522.446906,145397328.089279,72343448.2993111,70207169.5863,14042404.7724896,167989253.315973,117513084.905497,179213416.581746,173472598.223959,48236013.1828337,45287118.7880186,71493053.0605,14650665.8027879,179154757.65416,114044943.270275,1605443.52710764,0,55224076.2119313,48865637.7304479
"M837T127",836.542137416469,836.54033540181,836.542817245683,127.0835,122.78,144.58,28,24,393481.506269531,285251466.427637,93579622.7314147,73763549.2690555,14033634.2132292,38397209.1960288,3425583.36264453,79517759.0275795,34428026.229003,244123731.015409,88183505.8726932,62759851.837375,25609408.1815972,40460362.855125,6860628.703875,79092445.1802102,34216731.014625,53193538.1243611,81957127.5758522,16707103.9884618,19826177.1124078,45425481.021387,6269492.16313888,86556085.5043124,52227921.0572159,435011.877492187,0,34161168.0085688,25423856.9231186
"M837T260",836.542157374707,836.541612311162,836.543070076897,260.4455,251.475,281.681,26,19,0,88572164.7253317,23552202.8483347,18264237.0861713,4384683.17514685,34842530.3630979,4665792.46310349,49803928.8171933,6809235.95108523,24758413.8270179,6364528.09037498,13801818.0884059,8293205.51793571,18375581.2346248,3413062.57899152,6762032.49549998,29061199.2965455,14644138.8772815,30552458.5676879,5061483.51163133,3254985.41206731,4178804.78105358,2651884.72147286,24922234.1759692,5845787.55698439,366992.496020899,0,15244836.0208687,9571225.7602539
"M837T145",836.61591047837,836.614211015693,836.617296023666,144.659,132.946,159.902,57,25,4358766.27471093,35328132.2077203,129454191.494398,175139216.99564,148479934.486,35938863.9408332,28834566.0073282,39937464.0863864,99952421.7859,41212980.9721136,58073179.3792501,227112608.61499,106982293.801333,47181794.5919772,37506481.5842501,25983447.461875,243575170.880864,77005560.3398098,46839014.0137499,93453088.588,127002280.06075,17058483.1287188,23263475.5466666,72718553.196,83440638.7053571,22680452.885375,0,39725273.9575664,49367443.4100157
"M837T172",836.616281560007,836.615229866864,836.617324055801,172.0815,160.874,203.303,36,19,826346.584207316,7462567.52725,21895860.9818203,76784040.9067154,145450021.128529,10724481.6596178,14675826.6754125,9604926.2053611,25430479.6071219,19716879.5263889,41119426.8196291,87118655.4418373,37109596.6166666,18212431.1390673,23828187.5918438,10570010.2184375,32120060.553625,12244052.3715347,13355324.9905,38395454.5265833,55885682.6452273,8021166.40267796,14277049.9273125,14796967.521,22153204.9440625,1565615.00500643,135720.216464996,7486606.04835272,11230990.1396875
"M837T248",836.61618245359,836.613868773231,836.617039682801,248.111,246.803,260.117,25,21,25458.5968364179,14943710.3201108,25070636.3610761,93178418.0836877,107589869.149606,11223229.3474258,16416706.1773203,14851924.0873482,35704171.3383789,23661365.2961133,40923704.2115781,118125246.255503,52080604.2743125,16495981.6297222,20227459.1675139,15612108.6015352,48941602.0654531,12030131.4714494,25303774.2991308,67106180.7417292,56929430.0012326,9661428.15132715,18236586.5135017,28824228.6358711,49271296.8136914,259137.543401957,47617.0877754688,11866057.8301802,21938922.6670748
"M837T282",836.616290311406,836.613744384515,836.617285591815,281.716,261.508,308.432,57,21,0,5186227.45861173,9429435.06925001,73577402.12375,27326224.7487143,5921875.49349785,7292035.96369793,5358943.42716071,17329272.374375,8339373.36225001,11668745.2920535,61075823.2414443,30771201.3467884,5736661.04183858,7411452.37676786,8497756.67821023,17360214.202625,3460122.94415474,8534327.85895832,31197863.5563636,22781991.2166,3412847.41195202,6299225.95258929,18291866.5758864,12264906.3934375,86447.4526700974,39665.5878825486,5723021.51533125,7845424.31199999
"M838T86",837.503267232366,837.502494996502,837.50473899107,85.6712,79.2806,107.226,35,27,10786.0747827989,14985692.5785486,7981643.91855961,2476403.9404375,1590449.38241968,1635144.23021447,3102536.22595497,10179038.4101114,5658740.74626546,8856302.91457351,7888533.41022281,3110332.12761244,2374917.70557708,2056436.04317224,2810085.42888617,5868558.17755976,8032169.44948829,5516083.6680045,6806291.14210875,2903824.84164659,2420540.64609798,1736123.49453835,3138096.75686967,7820100.46868577,7341203.18223434,1113077.31362051,0,1723262.45051856,6162138.31949276
"M838T112",837.54557530524,837.545099037155,837.545773664183,111.835,109.841,115.411,26,26,460331.384487218,393457547.892717,78341524.2195455,93448957.7372,14360629.1485156,32618679.9968969,3936413.8828125,91072737.4542559,46822686.1562695,207589650.975212,90594527.0672051,75162915.7128606,34581712.6849063,31924560.696875,7263863.2366224,87094749.3050781,58837170.2437389,90643525.5566287,65020054.9229125,17318018.2178828,19188007.5368864,34091571.9473203,7617063.51572461,72161916.261108,54866762.0687247,1223458.56365905,0,44431687.9565953,26443097.3988281
"M838T127",837.545616985004,837.545212966662,837.546214338918,127.065,124.73,129.276,23,23,627697.496469691,146284678.56009,46462270.3741818,64980260.4199687,8838787.28913749,23020794.3887109,2898896.78628125,43425595.9631154,18089083.3141906,111064436.725847,45279409.8480341,28118095.6817813,15491401.4843333,23482785.9546932,4378608.86458125,40043131.3172898,19600750.4961875,27696096.6098768,42204910.2421375,8953293.44377779,12066635.1254531,22283468.634375,4280899.75634062,43603320.4901761,30074621.3273437,549606.632073522,0,10073399.2883967,18006028.1635278
"M838T145",837.619079355884,837.617735794253,837.620618807218,144.5295,132.943,163.546,76,28,3046001.98387823,21293076.9459375,31462763.4682499,140274445.878,155380026.519923,21740790.027539,12677542.548,25829544.95625,47299574.9439,24303645.5307857,41481859.8883333,122759168.6995,68365936.9152999,20153422.822125,17994455.6171875,16741951.9922083,44075207.664,21104152.4095156,37703265.9627812,58939191.8829998,75922868.6083334,16834193.2512129,21121559.7303375,32929076.4875417,73541942.5050682,14454446.4380651,63039.5385243978,26084055.634399,21983686.8226786
"M838T248",837.619326998728,837.61832945675,837.620445113388,247.9695,246.803,250.391,26,26,0,9033219.42496095,15094959.2036543,62578153.1605353,58457521.3654879,9704853.95392578,9248291.78648729,10595578.174418,19891570.4012891,14856870.4598611,21928424.5849053,64056396.3780625,33357786.5543958,12295593.703559,9567831.86874022,8900414.90506935,23540598.428677,11071797.2377719,16061324.4874756,32003854.4051465,31655083.8838281,7291791.50787597,7174042.52697069,18731818.6377179,26313038.2458692,164375.642554522,0,7869929.92321093,14263162.3158333
"M838T172",837.619411687696,837.617829539236,837.619938336756,171.556,164.452,180.673,25,21,450319.911546881,6518049.55703125,36466758.4343601,48808424.845,42423705.3286667,8374451.6549174,7867957.38346714,4074400.24441147,14412744.0071608,23601450.5799042,18668544.80475,42270156.4479168,26786080.6494531,5412627.07989733,9275694.51376682,8017063.02857423,42001240.0716071,4264808.91470313,8148006.29112499,42630280.154625,27003234.0726944,5148981.99439853,5967246.03066666,12803075.793,15282787.9472813,1151929.29598721,34060.9331932068,11969248.2348471,9266049.94745936
"M838T267",837.619127869305,837.618189572976,837.620437815084,267.496,259.086,281.681,30,16,0,4876405.49824999,8205275.52682813,33615318.9971429,20209076.0551453,4420548.27701296,3701934.48249749,4215289.07318304,18707633.5256562,10679467.6948437,14776163.1367083,28614497.1337143,12440425.9127776,5101705.49226488,5204734.95869197,4484325.12181249,12403302.7170083,3138055.8615799,6261000.85703127,15380165.8472443,30506540.23825,2796507.64271736,3361990.85049219,10592560.9984375,11156037.9083036,99732.3318232298,0,3229244.50264072,8884198.32257638
"M838T541",838.163055892905,838.162616092981,838.163475739717,540.638,539.396,550.017,19,18,0,86921.4274466149,144025.476199687,41480.739757061,2861868.24076705,4993801.87587496,433049.203860283,97228.9855228662,172373.919591796,491589.556969968,241867.349864244,1700860.19869141,5638121.69250003,5542389.66515338,1870974.53275293,194308.243317157,298681.714588867,109346.4596625,98547.0745453636,3584860.74600825,3066020.03898225,2837656.18981532,1617712.55389892,221470.126144356,326124.266722223,142420.366437462,0,4651906.05890888,4094776.95991664
"M839T86",838.506460228426,838.505741904517,838.506926709236,85.859,80.3125,97.7397,23,23,0,7061379.63103472,4002113.19497065,1506381.38041119,763543.131615162,925016.356540691,1447893.77090959,4960126.93447543,3442053.0143929,4459763.96653305,3726540.9332882,1433176.28892972,1552195.50930721,879504.333540278,1351437.26663582,3129083.20179446,4317918.87442879,2689933.77630467,3197065.63483711,1712350.96039406,1232863.37654545,949235.300661892,1855513.32195668,572928.505797266,3614550.84399727,640113.851865527,0,886746.804303902,2931587.31779878
"M839T83",838.558735720837,838.558008912345,838.559352899617,82.5031,79.2806,83.6681,17,17,513065.480783039,1443641.10170911,769409.368309026,2005011.7844404,9235159.18643979,5229745.62892431,8534253.53119791,690489.67140466,7408340.18591875,3241059.93876229,901970.803337038,2285224.71743804,7943910.55160674,13646909.0791732,8022215.57046107,691027.527675938,9059676.39552918,499699.744240013,844730.051571455,8107685.4057414,6805546.62966479,8807761.08326842,8563571.28039582,826517.742986083,8696929.09832135,1574162.48706931,0,2845974.08574829,8031634.40233985
"M839T142",838.631580068421,838.630011322151,838.632933138422,142.309,132.943,159.982,49,23,67493.2244130149,41654658.86758,15805188.6854297,16932000.789,17867316.6726017,13642318.1883333,7204229.88002388,11343018.9826125,40687351.6098215,41751408.7931112,16720987.2171562,21555583.292278,17219175.2423333,19500252.710875,11380408.8712359,7868471.0911125,38431218.3367499,14605880.6013333,9351958.77713672,12371623.6002986,13392564.6440099,18795454.3747857,8823429.86624998,20081348.3962789,50731846.204875,585553.548665624,99421.4226166248,23674193.9366426,36388061.0643375
"M839T248",838.631595323948,838.629938886183,838.632671850585,248.259,247.49,259.792,26,22,13387.6466253599,15573189.6379985,5032332.97494726,19643191.4039575,10616730.2813363,8397165.53453906,4868983.48738411,4605781.19691699,20248510.7054688,20172662.3946973,6370557.43498437,10889333.4238691,9847384.53565235,14311533.5954766,5266189.23640639,3457031.07668555,25126630.1172292,11261555.6805137,5440199.44289379,7587838.33250342,6781848.76044907,10401472.4653859,5981865.92213228,7066425.89166631,19128885.3975977,43468.4961803183,92033.5843095183,8588439.25725586,13539109.4567478
"M840T83",839.561613669337,839.561130490442,839.562059427684,82.5249,79.2806,95.3776,19,18,240037.216244808,708546.764109418,419722.60378961,1170086.61116764,5686130.79316425,2521694.52026572,4123560.56743385,207996.02342125,4371172.62396597,1469854.08751601,453699.125379443,1346889.4221397,4211864.19378308,6916423.40204795,4036622.3371243,260320.32142971,5132836.99921211,107003.82743125,372630.489736254,4643703.36358278,3951091.69352344,4785706.151275,4817661.97262425,357049.468525648,5071824.05129618,804976.968520166,38554.9739396125,1647375.3148232,4395845.73320977
"M840T134",839.634676069165,839.633921111771,839.635462182641,134.112,132.943,143.483,25,20,15959.3122633994,26351515.1752708,6631400.48395313,19065777.7545156,7226166.61133701,11719073.4125,3238343.78532062,5217018.58975357,23999404.1188203,26890863.8106172,8900877.49571909,16214513.5021641,15066367.0142857,17242462.6795139,4207810.6911084,6587031.88581437,35678076.5210078,15311187.540479,8261594.66999999,5624398.36329869,7243689.55944633,16675761.174,5626048.31536805,7321614.91576562,29612734.9746406,629171.876805872,143724.354668443,19217709.5118344,18957810.7305078
"M840T249",839.634776258358,839.633888987607,839.636085689603,249.126,224.937,291.195,33,19,0,8396091.6700893,2918157.8097049,7654931.9988264,4199432.20756006,4642760.47235286,2367139.16854557,2255545.82915967,11489245.0270215,11748352.2646572,4007451.31837847,8710491.85111609,3921479.3945703,6252014.49427084,1710520.49871809,1453427.15044013,12120422.2647754,6152667.29794921,3119735.35809277,2242854.74352539,4003673.33643333,5139786.88559461,1712120.32330826,2600552.96536644,12638483.2058438,20076.2110505104,117116.456878346,4975502.7210625,6499680.36306446
"M841T119",840.574128622902,840.572581668198,840.575293800657,118.776,110.177,139.924,33,18,77823.9807964903,14155026.592491,6151917.88328409,6333598.9875412,5483610.76102608,4756248.62757552,5235376.34375,9021463.16657701,34624940.5992572,12671720.3229167,6721942.93945312,3122361.04774219,7022983.08608654,4451145.2522152,4679996.97913837,8300952.53652432,49002747.4540098,3043809.38238542,4984844.87288368,2129194.02675,3898201.53500156,2324721.1817041,3267715.61045391,6543586.07956481,22824619.739549,302982.244776586,24037.1594174057,4462012.42089063,3110369.8484375
"M841T82",841.497511957268,841.496020937325,841.498117296745,82.4623,80.0403,93.9868,25,24,29323.2119554467,1252703.67554062,420016.956645963,1431343.3151636,7764772.08095763,1932330.0045249,6782655.59318593,273761.012844857,12462792.2196367,2651346.81816612,750122.643110692,3008754.73820951,8149002.95021199,5338617.6874711,4375520.81530344,538433.817414259,12960182.0906873,4391321.32628332,393384.938238867,13087233.9488457,10476841.8451813,4461854.93424726,5089596.11079097,414127.360638542,13747094.8453582,235533.74525625,0,9831211.90502753,14037411.8786563
"M842T112",841.577563469574,841.576281346643,841.578110750623,111.9,97.7846,114.25,17,16,21050.0691619941,8681767.93017187,4093685.47648047,2975084.29113195,2044318.58598982,3067794.12682212,1610367.93225985,5209116.33401863,9747818.88180374,5996172.62856791,2625608.12081825,1982547.15121672,3068124.02025868,2060119.11269532,1978390.32755425,3857391.84197461,13518594.4120099,2375255.27612218,3172829.45458954,2444811.02866719,1887652.21379464,1665757.409205,1847720.98975694,3699404.54316406,9241300.84333168,146055.528243676,36369.0216665,2046254.81199653,2683255.55869017
"M842T131",841.591375626924,841.590286878731,841.59235931749,130.56,128.251,132.943,15,15,14700.4223825578,7865690.17716726,10942985.4468752,389099.998640625,6587178.46025987,251404.508690625,769270.051224609,9096424.74800793,2941574.31575949,10983149.3090364,11055919.5105514,580190.317282031,5552627.24702345,777858.361643513,872304.947736978,6709275.95712459,3459143.589583,4921357.00754063,7655691.72033328,9064261.10398264,6183475.23524218,686505.212951171,958321.503541666,8040770.99857736,4496778.44634375,0,51674.222234869,404381.5005375,515084.237447619
"M843T82",842.500859782851,842.499086148273,842.501250103951,82.4736,80.0403,101.416,24,22,0,598744.649674159,202737.914601108,672000.371751219,3000418.31048763,1112379.7610525,3501167.03416734,194960.474918281,6991425.11002457,1333236.28833958,167511.450128203,1494752.55265899,3770266.91071276,2843660.58155529,2218988.42850764,329507.93945343,6028810.10052448,2007085.97177715,139760.383889356,6612110.96458437,5060479.12430157,2499808.46072125,2462194.90626215,173587.505294531,7176002.4735625,164200.236594092,0,5091207.94431738,6995049.85568377
