"name","mz","mzmin","mzmax","rt","rtmin","rtmax","npeaks",".","X250K1_pos","CMD.CTRL.GP1_Brain_pos","CMD.CTRL.GP1_Gastroc_pos","CMD.CTRL.GP1_Heart_pos","CMD.CTRL.GP1_Kidney_pos","CMD.CTRL.GP1_Liver_pos","CMD.CTRL.GP1_Pancreas_pos","CMD.CTRL.GP1_Quad_pos","CMD.CTRL.GP1_Spleen_pos","CMD.GP2_Brain_pos","CMD.GP2_Gastroc_pos","CMD.GP2_Heart_pos","CMD.GP2_Kidney_pos","CMD.GP2_Liver_pos","CMD.GP2_Pancreas_pos","CMD.GP2_Quad_pos","CMD.GP2_Spleen_pos","CMD.GP3_Brain_pos","CMD.GP3_Gastroc_pos","CMD.GP3_Heart_pos","CMD.GP3_Kidney_pos","CMD.GP3_Liver_pos","CMD.GP3_Pancreas_pos","CMD.GP3_Quad_pos","CMD.GP3_Spleen_pos","QC.250K2_pos","QC.Blank2_pos","QC.Pool1_pos","QC.Pool2_pos"
"M85T689",85.0283001250795,85.0282088874588,85.0283312920338,689.189,667.51,703.392,31,25,3779069.51716144,1822501.23636981,1257488.69587836,2276824.60401856,1970860.92990277,2409467.33479795,972835.875354492,NA,1159534.02383964,3073682.80018906,859495.302137276,NA,2441783.70037303,2058788.71618439,1953710.36544444,1091691.58283816,1861873.03511405,1421632.52496653,NA,3186323.40560461,3790529.88432991,2838847.41255665,2156994.24046876,1110346.6665408,1191515.69067481,3138717.49927735,NA,1702411.31917187,2134901.59953386
"M85T650",85.0282921165542,85.0281480403313,85.0283279072859,650.412,648.558,662.749,19,16,NA,NA,12372250.1976937,618159.567662118,NA,1593533.14120739,NA,6563248.53168749,NA,1153056.80696986,3841850.67934765,1928222.74676608,NA,2480874.89107851,NA,4426850.45374609,402969.396073895,313671.222223955,2548273.77626611,NA,NA,2890861.48813203,NA,3355720.4328229,276859.210512276,NA,NA,NA,2513249.68275746
"M85T542",85.0281574518693,85.0277507938249,85.0283138789598,541.783,540.498,555.336,16,15,10548201.6991526,607132.955343966,NA,NA,NA,1301831.5003644,4080929.11611173,NA,NA,1818527.46144887,NA,2316259.08066095,2565488.93433239,1683891.11491761,2267181.94574825,NA,NA,NA,289643.377459277,2957725.98647868,2537697.72664639,965035.159113932,1433296.45728082,NA,NA,6727628.51283525,NA,NA,NA
"M85T690",85.0476276765982,85.0475714228894,85.0476672224653,690.4975,686.669,715.181,32,28,26095412.5356023,45370253.3868545,8606697.62427731,36684223.309,10068596.94135,25460094.1976117,14875164.0301739,6639413.02907209,12592922.9641851,109093148.199972,9940524.95695655,41335868.3981945,10918977.1652501,24421562.5696356,25222686.0403575,8773972.04667019,13130104.5858125,78191529.8091595,12753341.9246954,13341469.3805487,12780621.2663992,34622619.0894042,32224426.258271,10827598.4101979,15611654.8619929,21519912.6757618,NA,20032866.1553177,19062683.385625
"M85T593",85.0476236119719,85.047555293646,85.0476864723807,592.727,587.289,597.894,31,28,41186885.4393903,90897839.1773128,3725695.23881012,55742170.8097004,28135916.4808752,8737632.72668771,34262928.2619595,2596390.7095323,36358073.5244744,272857555.859235,6340371.20178125,56051895.0404663,33892159.4983555,12451326.7257346,21285421.7157773,4165663.90937554,37993421.3967952,106552513.93083,7769092.16513829,38241686.5812813,31799564.468319,9644285.87169136,36493260.6621316,6153255.63280929,43455128.9307917,32295406.5358333,NA,6821327.45760611,8805785.42510934
"M86T592",86.0316474250994,86.0315751570089,86.0316786455769,591.626,588.618,594.642,23,23,NA,2049753.11955143,1422883.51466015,8002644.68965481,2368897.37311719,883755.387351556,1558690.31435469,NA,2552084.56542934,6727939.36206356,1024015.07164688,5101791.3696289,2059553.64284092,982876.396675128,1313216.92333332,964164.890986607,3515838.07935822,3327862.16701138,1016222.81233315,2144078.53967613,NA,1193212.7426493,NA,NA,3494174.36277622,841940.390000005,NA,967491.233696605,539183.354967188
"M86T593",86.0509818890062,86.0508982778784,86.0510336049831,592.793,588.657,598.052,27,23,NA,41823372.666245,983922.463926555,8122060.67363994,19587942.2140827,3177034.48584373,14288025.8843281,NA,7184899.36125086,126717643.086463,NA,17531240.3955207,11760021.5019448,3317127.46083592,9146148.6751914,NA,9705705.30853038,66769935.629335,3670459.48478438,14459669.605952,12788648.8815111,5864620.40885542,12224010.3084258,2881761.38593984,9785840.31459376,NA,NA,3315029.45827863,4598682.4214938
"M86T690",86.0509896507454,86.0485428748776,86.0510936805008,690.338,686.669,703.779,28,27,1013518.28995703,20194154.7070625,NA,15494103.5040208,4139676.35611251,12750078.8684726,6133921.11085419,2443220.2486631,4575101.08169891,53113522.270448,3593277.44958397,17549253.4725001,4782465.30647266,13048963.0066564,11167277.4153125,3532831.64938023,5624347.45658458,42146607.2127516,6111076.87898441,6580923.88279585,6063269.15113282,21712113.5165574,17434142.3853334,4631794.32287503,7173247.95786799,734827.691976564,NA,10629219.1613698,10549225.0636274
"M86T666",86.0599324391292,86.059889039516,86.0599681436847,666.243,651.437,667.549,29,28,163486468.354514,10070653.71248,217982018.639007,59469031.9039436,50954280.9945313,30092624.4719964,48582187.1294638,157696437.928838,36477275.7354166,75231923.1329684,226485915.3816,83688895.1896311,183880418.006638,143531497.318407,228704642.620299,208923701.99715,95082678.7724301,10746563.0812778,212752185.913425,44216373.3350936,40689665.2962777,27851975.9099999,56265196.4065278,192235402.953474,40179803.1286388,160089566.789338,NA,17109736.8699584,117421285.803767
"M86T725",86.0599377074466,86.0599072534733,86.0599728548379,724.879,714.587,727.944,26,26,16669582.8369298,341068209.072752,6645149.01644404,5241181.05571183,14065644.8059531,7950062.58320319,11449001.1834029,3994784.66199481,83171033.3677433,561522002.057727,4682853.20252496,18141591.6321598,19683336.1485482,11579581.9724983,12636585.5741562,NA,71966239.6410975,435693563.439679,6040178.72821179,16406230.1506666,15176200.5194414,6005744.93823925,10608687.313559,NA,93036624.0420001,16454753.0130899,NA,6906103.71619094,10487808.4482396
"M86T540",86.0963138899976,86.096268516416,86.096347174845,540.246,538.38,561.246,30,28,779284038.078647,26881174.3814999,71053648.7575405,45423086.8249513,92460336.7989994,85807469.3293126,35583344.8036668,53963661.3673629,115359742.545167,171677813.120001,87028175.7246002,85849156.5315416,133794221.539576,150672671.532881,247563258.627389,77894287.9850315,144577025.380944,26298532.2608999,42814852.3357873,71700741.7365251,61108999.3921536,38775579.6100497,74185565.1618375,42895131.7721252,75006240.2511044,697125716.655199,NA,69174756.639479,131743503.945625
"M86T519",86.0963098095466,86.0962842597988,86.0963454653565,519.388,517.844,525.493,28,28,483704553.627483,27261227.5072727,52059952.2387749,58660320.1515241,112450158.14125,70914245.2342222,37690911.8563126,41099548.7544765,100730296.058703,88973091.0243119,73299744.6140233,94040949.6497345,142929651.06389,137804885.438361,223056078.648581,64343190.1559704,144367896.38833,22972461.0159687,37183382.9934794,96290783.9584446,76307887.8044446,48625111.2571875,83190440.8722286,40756035.7586111,78492650.5954689,329005767.097046,NA,54625222.4851951,116893768.671206
"M86T709",86.0960934787589,86.0952544113528,86.0962742103659,709.261,699.442,714.178,23,21,60080072.854746,5741700.36459744,NA,NA,24194106.9674734,5583783.55462422,16115059.6357323,NA,28179948.2119871,12089051.8433799,NA,396990.281400007,17883181.8699188,4040295.56371024,10988063.6126786,NA,26742961.3538634,9411373.30672657,NA,15596038.7852842,13720071.403623,3288017.01546913,23607606.7835487,NA,13798623.4094463,67845869.6647721,NA,4413451.95646534,1088137.16242299
"M87T724",87.0439389755308,87.0438586732867,87.0439885141947,724.415,705.731,727.944,36,28,15552540.6789845,320711769.10714,4406740.48110028,4685426.76425878,12866894.5623281,6865596.60425266,10124813.7696797,2629143.58159094,78401572.9569355,512403059.337091,2758671.79113281,16375196.0716667,17339136.106737,9529562.92066927,9792827.70986908,1754550.43132161,64796546.5211531,402396487.763479,4116235.13729383,14341018.2324999,13567831.4697262,4951691.31157855,9203134.26198782,1164631.36855469,87877204.9953438,13789545.7937831,NA,5744242.51117619,8610065.02483724
"M87T690",87.0549635223088,87.0546736229657,87.0551993121151,689.591,677.663,704.133,34,26,31739324.6312813,6490101.71110077,4452739.84465623,4328291.51927968,2415331.22576882,NA,3797671.78279776,5036670.5297076,3256755.81346909,10963139.7991476,2253900.13184377,6920931.54887328,3502949.37483147,1993593.48588772,5249660.7231483,3054638.26237499,2938321.10922363,8727919.8952478,1928899.0879654,3515971.19515667,1708722.69809032,2024914.71711914,5842793.16209571,3433071.46391839,4107334.13840843,23747159.950122,NA,NA,1598456.90186817
"M87T666",87.0632765244405,87.0631225409515,87.0634070443802,666.36,665.283,667.549,18,18,7447825.35130643,NA,9641266.32295313,2117247.91913085,NA,1028635.76851041,1687664.91259571,6652867.93065975,1445001.23945117,3027164.52493053,9866770.43572502,NA,8564670.57651874,6067751.17079172,NA,9508340.10869999,NA,NA,9234143.12201405,1563960.00459634,NA,861839.276515623,NA,8161176.18165338,1481101.68095833,7579389.79644495,NA,NA,NA
"M87T681",87.0786414329377,87.0785256480716,87.0786888589975,681.25,678.82,700.354,25,23,NA,4577083.7252706,6163895.55365887,4799534.86590818,2012501.02586892,925200.259901121,4710978.555058,5545294.64412571,NA,6231018.26105538,5943819.9625279,5387707.93668749,1724221.75273437,NA,2253818.42306902,6469360.60145832,NA,5509454.1579766,5361653.02155942,2456588.0034336,2126244.39074304,1117325.97012001,1932351.06017969,5552954.94999492,1653990.89032656,2804589.63476952,NA,1036351.91074274,NA
"M87T540",87.099659360817,87.0995624884174,87.0996875583247,540.36,538.38,548.79,29,28,45167533.2761092,1513683.60687499,3983026.92742431,2505965.15505819,5185226.46829684,4768949.31704298,2003143.52139551,3038359.9925719,6259648.31180381,10125831.1893751,4780725.83030001,4988136.79018229,7999819.10912816,8634356.78708513,14169962.005875,4368133.58758908,8274284.75419789,1394122.03214648,2302529.60340526,3471120.10550705,3492003.57027268,2036475.34686248,4049550.37825415,2249794.74575392,4037737.63448005,38180834.9509093,NA,3818817.64870702,7188767.19694664
"M87T520",87.0996531703737,87.0995880809946,87.0996862900663,519.5965,517.844,525.493,28,28,26696364.9184261,1568883.77977574,2969553.9276707,2798332.55562656,6553725.57273438,3909464.43607856,2015206.17004805,2332698.92863525,5519042.32286328,4870390.15543443,3985282.71823186,5267405.92335117,8468065.50819448,7768545.31517909,12551853.9596238,3240455.17834027,8333664.45523061,1230922.40623594,2095038.92846681,5503806.03004168,4233622.60605557,2783918.31347125,4526654.51129945,2319952.17526476,4434532.41144184,18153269.6029972,NA,3151953.98834911,6567974.20703126
"M88T707",88.0391927416134,88.0391562047634,88.0392478202424,706.7155,688.33,717.824,30,28,3332479.71844435,5624106.06909377,3289135.24780555,3296827.17208336,2649457.73616926,3131796.61692186,3350350.75767635,2161244.12540156,2891254.91158418,16903599.1847923,5084631.99849303,6185101.69062815,5614553.88386965,6119012.58694449,6703351.66811107,4618240.72911805,5145523.28553908,9543876.35795937,6072838.72416147,3825046.84352343,3445399.87807227,5047689.61514581,8705841.03457476,5671527.79985151,4181256.7340889,1826719.83029261,NA,2769195.69157837,6270126.21207474
"M88T600",88.0391735272664,88.0390735362831,88.0392757699591,600.25,596.807,617.658,27,24,19112305.334987,18689457.782175,1696502.32233824,23491268.7768352,32397584.5768887,7785440.5120629,9921300.12402598,NA,56592550.8899999,56691530.2110936,1979526.16564772,6586465.55927086,24574860.38465,7887533.32469616,7614418.3685026,NA,53641654.9190228,27360344.2964708,NA,29971796.5530001,22006459.6260234,7681211.56642702,9671383.18415314,NA,48695657.7991499,12825074.4914505,NA,5753957.08507811,4799853.45248826
"M88T725_1",88.0472978480269,88.0472444749745,88.047420728793,725.2035,715.998,744.274,16,15,NA,61634340.4254661,NA,NA,952809.045296877,NA,1103104.13772657,NA,5042922.68633396,126126483.669454,316022.209677736,2429590.49628713,NA,NA,947539.306234373,NA,4112381.24966755,108405288.582263,NA,1505780.73475064,1297105.41679833,352233.548691403,NA,NA,5039854.844675,NA,NA,247326.206117185,NA
"M88T725_2",88.0666357584124,88.0666165353731,88.0666731023514,724.712,714.587,727.131,15,15,NA,30707991.3313695,267725.318440754,201484.380160156,NA,125326.326320507,424976.996187502,128604.74207101,857837.31116232,66031969.5974488,188379.766776785,819122.208761716,NA,NA,532769.659471355,NA,NA,62556144.2906381,NA,NA,NA,150343.611248436,NA,NA,916966.543684029,NA,NA,NA,206765.40171875
"M89T725",89.0506486656058,89.0481797699009,89.0506857627692,725.046,714.587,727.61,17,17,NA,26823383.4497658,NA,173361.617586588,NA,89750.8458601563,NA,126312.406061327,592824.004229003,60159286.0240113,167179.412524413,NA,458945.616893747,233856.619888346,464572.681880857,NA,NA,55156104.7959239,NA,477455.999202478,433348.169019809,142792.448415037,432465.935185552,NA,219083.221579299,NA,NA,NA,170958.086588543
"M90T676",90.0548151887404,90.054787580169,90.0548666468107,676.265,673.91,684.699,39,28,348617796.633808,135761946.671891,333067633.56,290131242.866717,207855206.215314,534881370.98878,329741866.402393,299423993.230627,201356566.454295,222859073.489028,269649791.305235,237741082.092036,232211282.316678,351684012.925778,455209001.167666,256622613.039215,234775912.186657,244157883.904614,313489388.213263,227805997.423905,232176270.072222,318530518.968751,517384234.201249,234405355.715312,229290857.840125,346604331.247291,NA,523581438.300843,336815962.713125
"M90T708",90.0548196639763,90.0547437266327,90.0549104337662,707.565,695.167,717.011,40,27,34395694.4561875,22343576.7751248,79956234.593333,31985734.8515972,NA,23448296.720849,15864181.4916667,62550400.6969721,24923707.8068554,40956400.3401093,70498242.7513891,27674736.3644168,10762795.0398375,25211707.556625,10496719.2801249,72036857.8248888,29043393.1487119,48146063.0766347,68808574.7956668,11480442.3380562,10588744.064052,19355147.0359958,11112374.6620314,67868255.4083124,30657117.9217254,36355730.681,NA,21567885.0406113,26124960.3524864
"M90T658",90.0548255700768,90.0547700994699,90.0549093695951,658.223,634.061,660.126,25,23,6411310.2252422,NA,NA,4517009.4196298,8703693.02973697,61450641.079823,33373773.5476861,8142196.03567407,5248122.81566353,2153348.81103683,487108.829187503,3370344.47509062,8038546.93194768,26580064.0569038,NA,8908284.51693915,5299569.33744419,NA,NA,5414404.89950366,3861400.84557502,11961676.2646062,5313370.2997844,4231260.55709404,3771541.93029296,7178527.13011196,NA,38568027.7759257,15181990.7265469
"M91T107",91.0540706914541,91.0539300622339,91.054111788029,107.083,96.6392,117.712,32,26,NA,6227029.4649,5599249.91125868,6650724.43821615,6632399.81290235,7024675.4820211,8722744.33031521,5472482.41201758,6374446.69251094,9713970.62611364,4751460.18404166,6201035.69061932,7172415.782875,NA,5938531.2598125,5082563.581875,5261949.11375,3992531.56938281,6513173.36534506,8644164.65961996,5762978.0834082,7284024.57861094,6606914.30713636,5388521.75109375,4593527.96109375,1123722.0015106,NA,5978199.10093576,7179928.48458252
"M91T598",91.0540907184226,91.0539692631333,91.0541824982002,598.238,595.988,614.7,27,26,NA,765648.434693845,1978807.03827415,1821112.92057726,2446533.57520079,1446790.20666926,5714549.3164497,1434422.10519727,2073514.99944661,1177600.34503124,1444558.69886719,2374358.86579949,2445916.46980077,3066244.55341239,6719736.05416663,NA,2429094.19925523,1383777.60382968,1358998.56691406,2243277.36739955,1959508.89627604,1623502.06184161,7501670.19809983,1993951.89739063,2199348.29655858,2248421.07597223,NA,1437760.1175625,1621920.03360962
"M91T488",91.0541140470826,91.0540087335961,91.0581969322933,488.2955,480.686,502.9,16,16,2615605.34838494,NA,596744.692247869,953123.518147916,NA,69425.4598362303,843513.191841144,596456.24992947,843335.184875978,713067.339673831,729286.608216797,NA,NA,NA,1359731.74360937,NA,648358.105007812,NA,NA,NA,NA,97512.7671792971,1506867.78804767,494780.108889105,760541.84419336,NA,NA,NA,192859.093433203
"M91T675",91.0581732259622,91.0581199064457,91.0583115314553,675.4675,673.91,684.7,32,28,10670700.9092871,5623001.61994484,13716602.3022501,11818602.981621,9908766.33805083,25558349.0487293,16791692.3500389,12456849.0663868,10541210.7155778,10772124.7611314,12685204.8021328,10297192.5026367,10376564.163677,16795723.07,25388178.9128437,12328701.1857821,11899062.2671512,7471773.3244334,15463202.1082291,14581789.5965625,12267222.5467157,19139384.3356338,32534847.5022265,11657704.0482871,11608813.6842917,10607440.3382774,NA,24787308.1297627,17399904.9452881
"M92T676",92.0615236897879,92.0590430648061,92.0616986295436,676.136,674.176,678.819,21,21,NA,421581.333433595,1581396.95863828,NA,NA,5194297.97029516,1055550.79714732,760336.112629883,1285252.50659765,937915.274642862,1691092.15694011,1557984.57593423,2015895.89958398,2873629.12870834,5710776.50661805,NA,NA,681456.163837491,2488819.89960938,2849991.86109374,2750526.89994188,5040777.51694881,8181942.34182813,1753536.27059245,2112194.09455079,972667.637089286,NA,NA,NA
"M93T676",93.0648738012357,93.06481737218,93.0649657784893,675.5235,673.91,677.636,24,24,NA,NA,17312606.8728751,20195813.4502733,11030505.0314063,20951619.8664862,21088133.2168248,15465380.973,5477172.098778,13549482.4662796,15592756.1136287,14100655.3686372,11679605.8493055,13807536.3971806,28964742.576743,17113982.5100196,9130651.59285679,NA,23085566.2411718,16772618.1339843,15318270.6163828,21379383.1911459,45348907.8086874,18601947.3819774,10508800.7133924,NA,NA,20348039.7127324,13282597.9489526
"M93T489",93.069740706974,93.0697118949319,93.0697781355182,488.654,486.744,502.9,15,15,1550445.58780451,NA,197559.237719029,344945.582490986,330531.429827976,NA,550429.121712737,300813.277889648,NA,NA,270873.223244872,NA,441093.786665626,NA,902048.252552051,NA,352708.015651475,NA,269466.636668554,255530.575843748,NA,NA,617461.942131349,NA,NA,560512.502036576,NA,NA,340228.014483289
"M95T1944",94.9294499586005,94.9294126747733,94.9295045353633,1943.74,1926.2,1965.96,93,22,17364080.0642858,NA,NA,23197641.7199999,12369771.8156249,7706848.59895827,39334163.7553128,NA,258660872.164999,47769312.8250009,35060581.6220832,16850650.705625,18077184.6104689,16335907.9032952,40912442.6156245,NA,77580215.1136371,NA,52691174.594545,23900724.5768752,12490107.6614583,11564519.5289583,33144593.9196429,33400900.4887507,89550500.0318172,14991943.3453127,NA,9826682.15374997,NA
